,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4
cat__ID_ARTISTA_12722,0.07843864586981336,-0.07429725861450764,0.09363265814846747,-0.06808304372374507
cat__ID_ARTISTA_12723,-0.049454634565780226,0.02939739386776199,-0.004339619844505711,0.09907466518854666
cat__ID_ARTISTA_12724,0.020574667894284592,0.014880786757924864,-0.03836844833668069,0.3104930782615692
cat__ID_ARTISTA_12725,-0.01987036431603264,0.09243348469414979,-0.0527816525189964,-0.14452998648741838
cat__ID_ARTISTA_12729,-0.13767610372614247,-0.16557888057278888,-0.06784508257232513,0.07951956684276952
cat__ID_ARTISTA_12732,0.03643442539127271,-0.08113482638404869,0.04941597910898858,-0.04773916495483164
cat__ID_ARTISTA_12733,-0.025950803157455234,-0.11172374340760902,-0.02246786993089639,-0.038539827837688605
cat__ID_ARTISTA_12740,0.021651610977115116,-0.07623275883881171,-0.04914739986641943,-0.17884268244824972
cat__ID_ARTISTA_12741,-0.004442360456674899,-0.051077894555481035,-0.05713395963994962,0.19984121370548158
cat__ID_ARTISTA_12747,-0.15780947969066544,-0.12551787998719924,-0.02293462256816356,-0.13989627442432484
cat__ID_ARTISTA_12748,0.005497279570796232,-0.05710948562518684,0.0772998897007339,-0.062197182429858576
cat__ID_ARTISTA_12749,-0.007598104675186747,-0.08334948857130452,0.07783365802203558,-0.13223299207552394
cat__ID_ARTISTA_12754,0.01663086913014062,0.047025179143530764,0.004107670527888737,-0.061180726833729764
cat__ID_ARTISTA_12755,-0.1516145905295294,-0.005855464671401505,0.05188740379991187,-0.029293889598463848
cat__ID_ARTISTA_12757,0.0012453601712219056,-0.0387250475726613,0.052704771846749175,-0.020432842579653585
cat__ID_ARTISTA_12758,-0.07297868213522303,0.032791880605445065,0.05486097502674101,-0.017258986134015504
cat__ID_ARTISTA_12760,-0.04021971298605066,-0.07996437739704963,-0.018451041853248605,0.017255805887527502
cat__ID_ARTISTA_12763,-0.012370915011413564,-0.054905490684025574,-0.0047985199579659655,0.18842163491885594
cat__ID_ARTISTA_12764,-0.03685158083829907,0.004133839373053615,-0.015476310598764885,0.051586216532362124
cat__ID_ARTISTA_1277,0.023661529729409433,0.026543977381848768,0.04996990320759659,0.1043971478504916
cat__ID_ARTISTA_12781,-0.10019720166097022,-0.1173401001881854,0.18753643365919342,-0.1334541305961893
cat__ID_ARTISTA_12784,0.0450398387660294,0.0022807379667993694,0.05018427963905931,0.055601139445691054
cat__ID_ARTISTA_12785,0.05902798381907459,-0.008054585288745485,0.061525940372342255,-0.13090118145307147
cat__ID_ARTISTA_12787,0.09954956693613325,-0.007472074385198242,-0.045520249772704524,0.06714525754628249
cat__ID_ARTISTA_12788,0.11144794775402082,-0.01205502921756867,0.06070898353172278,-0.08734199446152945
cat__ID_ARTISTA_1280,-0.21759643203770823,0.08533831223909015,0.04798974124384866,-0.10298960188858647
cat__ID_ARTISTA_12804,0.10850994586418222,-0.02488097947049946,0.02695803182374809,-0.10110214814325175
cat__ID_ARTISTA_12808,0.08492158749308193,-0.08393927281030604,0.049404374920041134,-0.07299585115581728
cat__ID_ARTISTA_12821,0.057497879406396855,-0.10116421557730734,0.012517731561206467,0.018612500723598224
cat__ID_ARTISTA_12823,0.04926799708918462,-0.04038061896426115,0.02236192444947533,0.009804052977364586
cat__ID_ARTISTA_12825,-0.07586967140377328,-0.015744313285120343,0.10217339097421832,-0.12278381501115473
cat__ID_ARTISTA_12828,-0.048964870477824135,0.10042074677837698,-0.2374795084513589,0.06815589167491559
cat__ID_ARTISTA_12829,0.08710477952813767,0.06883008419439367,-0.016180602484254698,-0.12099481276588338
cat__ID_ARTISTA_12834,0.11606269031573765,0.06550680371579026,0.050495383866259735,-0.11941460818650539
cat__ID_ARTISTA_12837,-0.02385344011443065,0.03856794424921852,0.11553713219053541,-0.04286090837583901
cat__ID_ARTISTA_12842,0.1431012567814415,0.3567693938181035,0.12348174739609813,-0.056757146942704374
cat__ID_ARTISTA_12844,-0.0076319833696693986,0.021013928825707854,-0.013806924531918117,0.04724007443078817
cat__ID_ARTISTA_12849,0.029595934040439066,-0.020405272528029927,0.08777521466296505,-0.15623946957014453
cat__ID_ARTISTA_12859,-0.007157611558692202,0.07094207120547388,-0.049003579460729176,-0.10160767618901774
cat__ID_ARTISTA_12861,-0.033174231003207294,0.06852510848609532,-0.01864920791511759,0.09411920701253074
cat__ID_ARTISTA_12864,0.015770393875040055,-0.13326349239476779,-0.015177716390548907,0.026522048593842912
cat__ID_ARTISTA_12867,-0.1303445838713006,-0.0504643961243164,-0.10894441839836946,-0.1039853197042082
cat__ID_ARTISTA_12869,0.14292913565647375,-0.18294706341732814,1.030059580483754,-0.11282846197850567
cat__ID_ARTISTA_12872,-0.15237728107496948,-0.06896623948002654,-0.07810676026658298,0.21752760432037135
cat__ID_ARTISTA_12873,0.028499712139364357,-0.05724404837488441,-0.10722373182340209,0.13352943479562554
cat__ID_ARTISTA_12874,0.04371299068865463,0.09288087652975091,0.0044337102439691665,-0.0131395417292227
cat__ID_ARTISTA_12879,0.006682233071117723,-0.03601859743222906,-0.10985594958009057,0.24255647614693665
cat__ID_ARTISTA_1288,-0.057111216516569044,0.028992750746083873,-0.046741386763818525,-0.06964845615772701
cat__ID_ARTISTA_12883,-0.027889635732917528,-0.07121183480299516,0.01564699092751344,-0.002000836467693126
cat__ID_ARTISTA_12889,0.05751627347924272,-0.06933408905939527,-0.00714003212141645,-0.05071376818915037
cat__ID_ARTISTA_12909,-0.050441216846552464,-0.004292724047230087,-0.07704681911207109,0.27452162624077886
cat__ID_ARTISTA_12910,-0.04132554829255801,0.052842504101707176,-0.041121789100947014,-0.02314678030961627
cat__ID_ARTISTA_12912,0.15284779827457498,-0.047362073579658576,0.0653802539801676,-0.05433569330937631
cat__ID_ARTISTA_12914,-0.05313473796439414,-0.05347253328383965,0.004903257332170761,0.024509522510898458
cat__ID_ARTISTA_12917,0.0597142770727586,0.02753238709112989,0.033760619279953344,-0.06600610060111282
cat__ID_ARTISTA_12950,-0.02183406107455563,-0.008017499933970057,-0.036794086212003585,-0.15396929446928004
cat__ID_ARTISTA_12952,0.02602774162922019,0.037125991460417195,0.0013754224581301422,-0.10951177142911311
cat__ID_ARTISTA_12953,0.03347887172043867,0.1104489520627125,0.008157130579988417,-0.027637023904371446
cat__ID_ARTISTA_12957,-0.10808166529669619,-0.05616804674894179,0.0020123335522227613,-0.09352216540990055
cat__ID_ARTISTA_12958,0.0304842916454366,0.04915690650064711,-0.015467957197863147,-0.09006519424273018
cat__ID_ARTISTA_12960,-0.131830083392895,-0.07425130190456881,-0.1048503646604982,0.25363723612496125
cat__ID_ARTISTA_12961,-0.15517638773281694,-0.006268691148374054,0.02948123587770412,-0.24551434481715295
cat__ID_ARTISTA_12965,-0.3147866633009065,0.0988042453122926,0.04902543242214964,-0.005063922703472968
cat__ID_ARTISTA_12967,-0.04836402395883349,0.029918871173009887,0.10408555560319332,0.14902969107138117
cat__ID_ARTISTA_12980,0.03893661876973874,0.018423080143564197,0.00011463050849795588,-0.08586570358654133
cat__ID_ARTISTA_12984,0.03528387787772998,0.03517185420048993,-0.2841837946662887,-0.11022297931849183
cat__ID_ARTISTA_12985,-0.053293516954612916,0.0636255293799602,-0.016959367244641567,-0.09615677326954582
cat__ID_ARTISTA_12991,-0.04969165671089954,-0.006631929313369004,-0.09926687521664941,-0.052337729341272114
cat__ID_ARTISTA_12993,0.06416352011735948,0.13501394144809586,0.04720204983038731,-0.2858503069237128
cat__ID_ARTISTA_12997,-0.02259800211938543,0.11462066130727512,-0.02206269916194081,-0.11368520105533458
cat__ID_ARTISTA_13008,0.29439676012091487,1.338999380618877,0.3391816468533951,-0.13862141935030148
cat__ID_ARTISTA_13009,-0.14962971291499236,0.03987622207230408,-0.2755234832569463,0.22233907382803209
cat__ID_ARTISTA_13016,0.05819189982554838,-0.08763258718220222,0.018167494514648025,-0.008388926180806834
cat__ID_ARTISTA_1302,0.017960276580990815,0.06909190101380473,-0.01723824286495971,-0.025083791039292133
cat__ID_ARTISTA_13020,0.04731011000615089,-0.07359113297048592,0.021596595924553298,0.01642418161725041
cat__ID_ARTISTA_13025,-0.05898332173576687,0.06334980691203458,0.07147491483520585,-0.007221097917977728
cat__ID_ARTISTA_13027,-0.21530924363264053,-1.2465996558161299,-0.3183618629834377,0.45162281207490923
cat__ID_ARTISTA_13031,0.016706778300080494,0.057597604763455414,-0.017159309339483907,-0.10063882858674851
cat__ID_ARTISTA_13032,0.03294542549816244,-0.015658249200912328,0.050574079949580186,0.1321349864999588
cat__ID_ARTISTA_13034,-0.05740309659466512,0.018089266302645603,-0.07708603338344701,-0.14402302520504842
cat__ID_ARTISTA_13037,-0.0010389770535732703,-0.047166337416818443,0.0019437265413914213,0.010122796196973916
cat__ID_ARTISTA_13038,-0.17599257663257023,-0.070651645832475,-0.029354034681076568,-0.21745468578498134
cat__ID_ARTISTA_13039,0.03440495661505407,-0.037082250201613,0.11770882264928914,-0.17682082789684628
cat__ID_ARTISTA_1304,0.026681400130398453,-0.033990324613055165,0.03612978809982716,-0.0346255931297192
cat__ID_ARTISTA_13040,0.040889238647256076,0.17090017584790004,0.13246428071927938,0.027554866410746226
cat__ID_ARTISTA_13041,-0.015646679841409827,-0.06470047501645936,0.04129383173191066,-0.028598808010594754
cat__ID_ARTISTA_13042,0.06629688806593975,-0.07298497908673486,0.072672254941577,0.1337297495364335
cat__ID_ARTISTA_13044,-0.07555932703382864,-0.007878568468134232,0.01164173848139757,-0.14849574095304294
cat__ID_ARTISTA_13059,-0.021979439712807188,0.09589190200980842,-0.02540438886520664,0.015077296765869198
cat__ID_ARTISTA_13062,-0.03044023760149671,0.6548791762738312,0.21832061353442533,0.015344553994304793
cat__ID_ARTISTA_13066,0.08917945815936547,0.009702454577770447,-0.06757262230010494,0.12140126903628681
cat__ID_ARTISTA_13069,-0.06401083289504982,-0.10034446889844893,-0.029727152417834447,-0.045311097705035365
cat__ID_ARTISTA_13071,-0.5110097810657916,1.1810047308813316,-4.362181012557187,-0.5867980735231043
cat__ID_ARTISTA_13075,0.1825679669246355,0.4422829674740326,0.13573560807266016,0.09268406556866898
cat__ID_ARTISTA_13076,-0.014986103120009576,-0.014638856352408525,0.011412549702615044,-0.14190189821513438
cat__ID_ARTISTA_13078,0.051617168644787347,-0.10576792007821624,-0.15848053179637187,0.03823081270613123
cat__ID_ARTISTA_13087,-0.02659091718267717,-0.028222658108169926,0.05264966304221422,-0.12752386781304972
cat__ID_ARTISTA_13089,-0.29449098524308875,0.05660725506289928,0.09983528680256931,0.036160416088160445
cat__ID_ARTISTA_1309,-0.05954193015522166,-0.03125946469666578,0.004439853805311518,-0.06379580409629743
cat__ID_ARTISTA_13090,0.1287998206888707,-0.044963037006337594,0.1162970885685028,-0.0674221223229369
cat__ID_ARTISTA_13091,-0.0009821388145903015,0.03315084556117273,-0.03544468037427287,-0.17274492104502956
cat__ID_ARTISTA_13096,-0.032086566017899706,0.05721432083324682,-0.09862387991525634,-0.02302506058562329
cat__ID_ARTISTA_13109,-0.00615114946555009,0.019257082756974443,-0.0006822123351449387,0.4151585439705175
cat__ID_ARTISTA_13120,-0.04728236717605111,-0.0013430353550590935,-0.0014696968001850445,-0.11191417191995856
cat__ID_ARTISTA_13121,7.123845570580167,-1.9554721854826018,-1.602083467681827,0.5719762829702977
cat__ID_ARTISTA_13122,-0.021470094603609872,0.014477463968592562,-0.13629217867517918,-0.14222603861959793
cat__ID_ARTISTA_13130,-0.027970712285224585,0.05307594570671395,-0.05128085160045486,-0.05344461499326525
cat__ID_ARTISTA_13135,0.0074319083882241335,0.017504872465310312,-0.03670438338246275,0.066073476533683
cat__ID_ARTISTA_13136,-0.2823262762683484,0.0787293506794287,0.04762604513036892,-0.17955250821854682
cat__ID_ARTISTA_13141,-0.04146104655762524,0.03369564510842138,-0.0551208341200175,0.04734274852850917
cat__ID_ARTISTA_13142,-0.06207805935775548,0.1305446201246069,-0.2552932458600301,-0.03447842655614616
cat__ID_ARTISTA_13145,0.08212344503189413,-0.09290284900180878,0.014826210649572048,0.056053688633954955
cat__ID_ARTISTA_13146,0.022904997829637695,-0.03135064554372888,0.0049257423404538165,0.3036675730977492
cat__ID_ARTISTA_13151,-0.0936778371593841,-0.0158671853648073,0.0029398604180057774,0.02011529572725565
cat__ID_ARTISTA_13157,0.0792547722818736,0.03445234897085325,0.08149725008964605,0.06939949007235896
cat__ID_ARTISTA_13158,-0.0461587165109311,-0.09603293906138113,0.01713949195393424,0.04356080529491986
cat__ID_ARTISTA_13160,0.09399987850404716,0.06629610864159795,0.013982131318973301,-0.050940959315175116
cat__ID_ARTISTA_13161,0.05491499880294619,-0.010114895685781757,0.019019196000147474,-0.0077404416765944235
cat__ID_ARTISTA_13171,0.1046771746054674,0.1915349307375829,-0.16270001049360602,-0.03906107844048929
cat__ID_ARTISTA_13176,-0.012516778959958511,0.03773979447789825,-0.07635553144044296,0.16376938955151205
cat__ID_ARTISTA_13178,-0.04114536260016516,0.008856699182501888,-0.045911804166092744,-0.04136349550023305
cat__ID_ARTISTA_13185,-0.09826874173263579,0.03613091008969115,0.04069309916055176,-0.0975474124734938
cat__ID_ARTISTA_13188,0.07147230996788562,-0.04978272033848525,-0.07434169602068588,0.3279702277184836
cat__ID_ARTISTA_1319,0.17449146547325475,0.4378480450217892,0.028781909132821127,-0.012946779335602893
cat__ID_ARTISTA_13215,0.5624798249270052,-1.2088654010810103,4.134180745228164,0.5398475010175913
cat__ID_ARTISTA_13232,-0.0761360725704336,-0.014198224796669209,0.035079251187079316,-0.07792965969817156
cat__ID_ARTISTA_13234,0.01933630874463616,-0.013351750204469942,-0.10591275267523312,-0.12586167649695842
cat__ID_ARTISTA_13235,-0.09935492764122462,-0.020949797690337172,0.02036580180299539,-0.1383451907869124
cat__ID_ARTISTA_13240,0.05820010457123018,-0.02345817945866045,-0.009421405205554095,0.03586000104017319
cat__ID_ARTISTA_13241,-0.06933721650393761,0.047299077128132756,-0.014092047748453889,0.002739633468191621
cat__ID_ARTISTA_13243,0.12953566518597862,0.02319213727260793,0.00916210532946427,-0.08616365066343737
cat__ID_ARTISTA_13249,-0.054690589298303074,-0.07290947715471076,-0.014559421708817952,-0.09902769700867772
cat__ID_ARTISTA_13250,-0.0882511313479021,-0.07191891868402076,-0.10129143113519902,0.09496049839815106
cat__ID_ARTISTA_13253,-0.021469434205420555,0.01183953190792944,-0.14821971457964903,0.1724628907427109
cat__ID_ARTISTA_13255,0.021201123739181094,-0.004865160656239282,-0.001561310373498006,0.014833628518456788
cat__ID_ARTISTA_13256,0.09740646817226827,-0.10543256156282672,0.03285837283273094,0.014722597929844525
cat__ID_ARTISTA_13261,-0.02009016640781167,-0.003723263233492813,0.03587042483326765,-0.0551309162537592
cat__ID_ARTISTA_13262,0.06627355669782593,-0.017929077855316486,-0.009907441557517419,0.37395792498314595
cat__ID_ARTISTA_1327,-0.07953077528429991,0.029578686912521444,0.016596882612850618,-0.10519938651785717
cat__ID_ARTISTA_13276,0.07190244748607144,-0.05096112559823855,-0.052861345777766716,0.3093104009079563
cat__ID_ARTISTA_13284,0.02336599563282422,-0.12090100936491245,0.10576942549273248,-0.15171094830744253
cat__ID_ARTISTA_13288,-0.32396894901848095,0.07125971108430557,-0.2622141760551537,-0.0836847151398522
cat__ID_ARTISTA_13289,-0.06639653311145786,0.07797068489229247,0.06321178580144786,-0.038324080321517094
cat__ID_ARTISTA_13290,0.06847759486729786,-0.06505330408730228,0.04870401205516262,-0.07545441068744863
cat__ID_ARTISTA_13292,0.013771997259023464,0.057442664859642445,-0.03410208789070818,-0.058348671492509226
cat__ID_ARTISTA_13293,-0.028914296746262058,-0.008727444118168688,0.020393279298258488,-0.08008177455273677
cat__ID_ARTISTA_13298,-0.03809270769844498,-0.04450234617552566,0.005994597590021859,-0.011069436311783743
cat__ID_ARTISTA_13302,-0.012276500495063567,-0.0020965165698617894,-0.03375625245709983,0.3101912539228176
cat__ID_ARTISTA_13303,0.05220854490808251,0.024995604930231126,0.027692975373876567,0.36241862263701013
cat__ID_ARTISTA_13308,-0.0071475411033444965,-0.005138031054070392,-0.023238256192562052,0.05538011165196799
cat__ID_ARTISTA_13309,-0.03905987268217962,-0.06201569958507338,-0.038489575408677375,0.15220900555621525
cat__ID_ARTISTA_13311,-0.23463674918321892,0.10461542538560796,-0.4405444129156707,-0.07121876321485014
cat__ID_ARTISTA_13316,-0.25846984456997346,0.039393402855697354,0.12253990487739881,-0.03508277222576159
cat__ID_ARTISTA_13317,-0.10398337323202675,-0.06998655662391363,-0.10507308673176727,0.07374680010355288
cat__ID_ARTISTA_1332,-0.18673238733148687,0.06132008384757806,0.015988489391130043,-0.10704265581557422
cat__ID_ARTISTA_13322,-0.25762846970774866,-0.036832373124717425,0.16810583771213633,-0.034465167273713404
cat__ID_ARTISTA_13323,0.049665793879313344,0.06513549999952706,0.08436766230055226,-0.03135204810532922
cat__ID_ARTISTA_13324,0.053348514452845025,-0.06789510262577887,-0.05266392523247161,0.09577410894829815
cat__ID_ARTISTA_13326,1.6525713913437634,-0.729245005049561,-0.4805523571171646,0.11863397740465093
cat__ID_ARTISTA_13331,0.0028800550125584047,0.07976093307887576,-0.022603750835520773,-0.061306996926909336
cat__ID_ARTISTA_13344,-0.02867651354116641,0.07882121068736407,-0.060961305498593674,0.3604944337553562
cat__ID_ARTISTA_13350,0.1335478479316744,-0.05807186803605211,0.024986203018182083,-0.01814828301023399
cat__ID_ARTISTA_13353,0.021303773106946002,0.09204879180667264,-0.0649604454383958,0.17296383248270128
cat__ID_ARTISTA_13355,0.09205845334477235,-0.041035717349515825,0.06476512988160114,-0.06650894944846834
cat__ID_ARTISTA_13358,0.02180186885082494,-0.03771752951909786,-0.03198065577677927,-0.020590150614782837
cat__ID_ARTISTA_13364,0.07772077032824087,-0.11058292618344698,0.04694468753499833,-0.0654452885984374
cat__ID_ARTISTA_13368,0.0992918819013064,-0.1026674899428398,0.03919034079574045,-0.0005056009987648279
cat__ID_ARTISTA_1337,-0.019876282548034547,-0.03374864298230975,-0.0017022219441960207,-0.0502664583353393
cat__ID_ARTISTA_13373,-0.029268745548604803,-0.07627676920434699,-0.06526648158388737,-0.15407034698105865
cat__ID_ARTISTA_13374,-0.06701753318169106,0.01684762838798698,0.112960144582488,-0.09080375656645116
cat__ID_ARTISTA_13379,-0.02749499424132245,-0.03708707423211515,0.09756318925059483,0.02416314605944996
cat__ID_ARTISTA_13380,-0.02342021141527072,-0.02623860076445768,-0.1097802398571748,0.21613024407756076
